8.5158,-2.8274,6.4591
-0.3495,0.7379,-0.6431
-0.2844,-0.4525,0.7311
1.588,-0.9041,0.2539
6.9027,-3.8219,6.1544
-0.1239,-1.1966,1.4472
-1.1827,-0.9167,1.6352
-0.9145,-1.584,5.9906
6.5322,-3.4323,7.0556
7.3912,-3.6488,5.9059
7.3464,-2.5074,4.7562
-7.5923,-7.5005,-3.6331
-7.7867,-7.1058,-4.0641
-0.1418,-0.3815,0.5693
6.6615,-2.8348,5.6845
-1.3107,-2.0103,5.7569
-7.6333,-6.591,-4.706
7.4854,-4.1108,4.6613
-8.1111,-6.5492,-4.4623
0.3977,0.4042,-0.7396
-0.9626,-2.6873,4.8722
7.0382,-3.1449,6.5627
-1.2637,0.6179,-0.1373
-8.5009,-5.9919,-5.0326
-1.9866,-2.5249,6.0548
-0.7532,-0.402,0.8901
0.8262,-0.3641,-0.0022
7.4201,-2.6533,5.9418
1.2016,-0.3955,-0.1446
-7.8557,-6.3686,-4.7884
7.4881,-2.6029,6.9142
-1.4545,-2.2013,5.4441
-9.9438,-5.5655,-4.7261
-1.4637,-2.428,5.2521
6.1803,-3.7075,6.4879
7.1396,-2.206,6.7857
-2.2275,-0.567,7.2695
-1.1891,-1.7813,6.1785
7.8688,-2.6242,5.2454
6.1868,-3.5493,4.575
7.1686,-1.7915,6.3192
-2.2428,-1.7819,6.4622
7.7475,-3.204,5.8583
-1.5784,-1.8203,6.163
-2.3113,-2.4164,6.8061
-8.2501,-6.4587,-4.5167
-6.6958,-7.8137,-3.6647
-0.3491,0.3313,-0.2746
0.3781,-0.9493,0.9699
7.6881,-4.5604,5.9107
-7.1961,-8.1468,-3.034
-0.4622,0.6953,-0.6965
6.8235,-3.2356,5.7077
-10.3925,-6.038,-3.9749
-8.4885,-7.2215,-3.4842
-2.6495,-2.2097,5.7338
-7.0576,-8.484,-2.6824
0.7223,-0.6037,0.3517
0.0064,0.3907,-0.4872
-7.8336,-5.876,-5.3748
-8.0627,-7.5749,-3.2839
-2.1434,-0.5108,5.5763
0.0324,-0.3172,0.3703
-1.9712,-3.1449,6.1873
7.721,-3.4358,6.2899
-8.2788,-6.8325,-4.1064
-0.5165,0.8472,-0.7161
-8.1277,-7.2776,-3.6034
-2.5575,-2.3366,6.3005
-8.1983,-7.0394,-3.8709
0.3585,0.3734,-0.6259
-8.8195,-5.225,-5.7555
-1.5594,-1.3983,6.1727
-1.1434,0.4912,-0.0543
-8.6548,-6.6278,-4.1516
-6.9408,-7.5767,-3.8021
-0.2368,-2.2964,5.6024
-7.2581,-7.5105,-3.7759
-6.0308,-8.1141,-3.6235
7.705,-2.9284,5.0245
6.8803,-2.3402,5.5723
-2.3385,-1.7091,6.1747
6.9451,-1.9155,6.1389
-0.9107,0.4219,-0.076
-7.0637,-7.5351,-3.8325
-2.2344,-1.9875,5.829
-0.854,0.143,0.2327
7.6969,-3.0155,6.9391
6.5985,-2.8975,6.3123
0.0713,-0.4177,0.4644
-9.7726,-5.8904,-4.4798
-2.4326,-2.3868,5.6635
-2.5582,-3.1033,7.0044
-0.6596,-0.5674,0.9763
6.4466,-2.976,5.7076
-3.3385,-1.7248,5.1429
-8.3842,-7.1978,-3.6057
-7.4913,-6.8065,-4.4792
-2.2499,-1.2015,6.4063
8.1972,-3.1446,6.311
-9.571,-7.2621,-2.8922
-1.4492,0.7913,-0.2429
-1.5867,-2.7463,6.2179
-8.2275,-6.4991,-4.4442
0.8259,-0.6591,0.4035
-7.8849,-6.6044,-4.6035
-1.352,-1.8212,6.136
-1.4078,-2.263,7.0981
-0.6028,0.3969,-0.1922
0.1889,-1.2174,1.3412
-7.2383,-7.5427,-3.792
-7.1263,-7.3274,-4.056
-0.3492,1.4306,-1.5978
6.5713,-5.041,4.8336
-8.2119,-6.3135,-4.7556
-0.843,-1.898,6.2887
7.0967,-3.5695,4.0955
0.3882,-0.3822,0.27
-7.631,-6.3841,-4.8895
-2.0768,-1.8296,5.5627
-9.2766,-6.4082,-4.0258
6.9366,-2.8519,5.1308
-8.7707,-6.388,-4.307
6.4558,-1.9766,5.2484
7.1663,-4.0126,5.581
-7.3348,-7.3375,-3.893
7.0866,-3.7067,6.045
-0.4295,-0.3923,0.6928
6.3092,-3.0698,7.5704
8.1701,-2.1389,4.556
-2.9694,-1.8919,6.1474
-2.5995,-1.298,6.1077
-6.614,-7.6661,-3.8541
-2.4563,-2.469,5.7786
0.6481,-0.8058,0.6814
-2.198,0.8174,0.0941
8.168,-2.3817,7.288
-0.0241,-0.2461,0.3671
6.0686,-4.1697,6.6295
-7.4475,-5.9682,-5.5027
-1.6623,-1.9774,6.2313
-7.862,-7.5731,-3.3844
-0.7679,-2.0784,5.0222
-7.4668,-7.8695,-3.237
-2.7691,-1.0332,6.3976
-8.7397,-7.1845,-3.4339
-0.9478,0.89,-0.5409
-8.8799,-7.5634,-2.926
-7.7326,-7.0787,-4.0004
-8.6912,-6.5641,-4.1373
-1.5721,-2.4329,4.5953
7.7654,-2.2401,5.6712
-2.9144,-1.5005,5.3699
-7.9318,-7.3454,-3.6147
7.1345,-2.1686,6.5351
-7.3566,-6.5276,-4.917
7.7301,-3.0541,5.8104
7.2927,-4.04,5.7879
6.8851,-3.0238,6.358
7.4805,-2.6579,6.0808
7.7069,-3.6404,5.6932
-1.0287,0.5143,-0.109
0.2309,-0.2579,0.1726
-1.3551,1.8895,-1.5666
-2.4129,-1.7489,6.0599
6.3536,-2.4697,6.641
0.2904,-0.0791,-0.0555
-7.9847,-7.5058,-3.4028
-0.8555,-0.1728,0.5936
-1.1839,-1.0865,5.8376
7.2902,-2.5967,5.3567
0.1445,0.2085,-0.2747
-8.4566,-6.9467,-3.7708
-6.0477,-7.6285,-4.2465
0.4964,-0.6167,0.4973
6.258,-1.9825,5.6693
-3.1968,-2.2733,5.9511
2.1285,-1.1202,0.2727
-3.0416,-1.881,6.017
-8.0194,-6.6953,-4.3607
-0.2725,-0.7076,0.9886
-1.4023,-0.9061,5.2482
-0.3241,0.0899,0.0363
-9.1201,-5.8735,-4.8261
-7.2542,-5.9292,-5.7611
-2.3049,1.8673,-1.0985
-1.4281,1.8266,-1.5833
-1.0751,-2.7061,7.014
6.9724,-3.3564,6.2741
-2.4131,-0.9316,5.6492
-2.5396,-2.4737,5.9708
-8.3536,-6.0511,-4.9657
-0.0891,0.1336,-0.1596
-7.5916,-6.9492,-4.2334
0.4378,-0.9549,0.9604
6.8776,-4.129,5.1456
-7.7518,-6.9185,-4.214
6.7164,-2.212,5.1914
-2.09,-2.377,5.1759
-6.8104,-7.8752,-3.5156
-8.7014,-6.7036,-4.0542
8.1457,-3.688,5.6637
-0.4621,-0.0697,0.3524
-1.1888,1.3258,-1.0054
-0.1127,-0.033,0.1272
6.8238,-4.5447,6.9104
6.0248,-3.0312,6.8003
-7.2493,-7.6315,-3.6078
0.5333,0.7216,-1.0944
-2.2829,-2.8412,6.2167
1.0216,-0.8728,0.6424
-1.9739,-2.0873,6.5567
-1.555,-1.71,5.1678
-8.0353,-6.9344,-4.0258
-7.0744,-6.4886,-5.1106
6.8285,-3.072,6.7733
-1.4641,0.8796,-0.3099
-1.5105,-1.7332,5.8027
5.6986,-2.417,6.6958
-1.936,-1.4184,6.2094
-2.3075,-1.9085,5.0041
8.6114,-1.8233,7.3809
-0.1967,0.6804,-0.7153
-7.5154,-7.6744,-3.3823
0.1744,0.2833,-0.5365
7.7433,-2.2547,5.0419
6.6135,-3.9829,6.1269
6.0948,-4.1162,4.134
-7.2333,-7.1912,-4.1773
-0.563,-0.3746,0.7198
-6.5287,-7.7027,-3.912
8.0016,-2.9215,6.4216
-2.9621,-1.4827,6.0912
-8.5068,-6.8109,-3.991
-2.1142,-2.3927,5.9938
-2.3277,-1.6774,6.7193
-2.5614,-2.1561,6.3751
-7.32,-7.5054,-3.7446
-8.446,-6.8096,-3.9834
-3.1471,-3.0165,6.6055
-1.8985,-2.22,6.2684
7.7249,-2.7034,5.3117
0.4508,-0.5063,0.4294
0.542,-0.1311,-0.1099
-7.6257,-7.5283,-3.5346
-0.5383,0.8758,-0.7998
0.6317,0.2579,-0.6144
6.9489,-2.3216,6.8043
7.2411,-3.4123,5.7067
-8.2401,-5.4807,-5.7199
-0.6684,0.8562,-0.6699
0.3125,-0.4606,0.3591
7.8602,-3.0549,5.9454
-7.1597,-7.382,-3.9612
0.2914,-0.4221,0.3804
-8.4231,-6.1449,-4.8557
-0.0804,-0.8906,1.1275
6.8238,-2.735,6.0238
-2.242,-2.8101,5.9454
7.1777,-4.4575,5.5123
6.3441,-1.7898,7.0369
-1.2838,0.5051,0.0697
-7.6521,-7.1845,-4.0007
-7.483,-7.1491,-4.06
7.2032,-3.4171,7.171
6.0822,-2.4598,5.8914
8.6299,-2.4231,6.0814
-7.4262,-6.8662,-4.4168
1.6802,-1.518,0.9557
5.6043,-2.5921,6.8229
-7.8982,-7.2652,-3.7113
7.7225,-2.9575,5.7049
-6.7052,-8.7359,-2.549
-0.4563,0.6246,-0.4598
7.2842,-3.1645,6.1723
-3.0618,-1.8014,5.3149
-2.2908,-1.5125,6.3121
-6.7839,-7.7853,-3.6775
-1.9383,-2.1644,5.7639
-7.8512,-6.249,-5.0189
-1.6017,-1.6409,6.2102
6.2427,-2.3046,5.9736
7.1363,-2.6796,6.0502
-8.9908,-5.7941,-4.9758
0.4802,-0.9398,0.9635
5.8614,-3.5344,4.5019
-8.7499,-5.6574,-5.2857
8.172,-3.4697,6.7396
-7.6968,-7.53,-3.501
7.3282,-5.068,6.2311
-2.1296,-2.3486,5.8423
6.0079,-3.3006,6.0558
7.0829,-3.0213,6.1636
-1.3431,0.264,0.3305
0.8307,0.0894,-0.5131
0.1919,-0.7973,0.8876
6.6521,-3.9394,6.1836
-6.8917,-7.1958,-4.3405
1.0607,-1.1276,0.87
-0.8572,0.6382,-0.3406
-2.3665,-2.0454,6.3018
-1.1297,1.1924,-0.9385
-0.8395,0.7255,-0.5163
-7.8089,-7.3798,-3.5866
-1.5461,-1.4917,5.0005
7.8824,-2.2261,6.2989
-5.7516,-9.2477,-2.388
7.3933,-2.7918,5.89
-8.3507,-6.3734,-4.5674
0.0934,-0.3575,0.3406
8.2806,-4.0837,5.8632
-1.7208,-1.8899,5.86
5.7285,-3.4819,6.5178
-8.3913,-6.839,-4.0765
-1.5233,-2.8853,5.0125
-0.3933,0.3858,-0.2727
7.1477,-2.7487,5.7775
0.2133,-0.5713,0.4991
6.5044,-2.442,5.6757
-0.7574,1.0896,-0.9663
-0.8054,0.5646,-0.2284
-2.0736,-1.5106,6.2229
7.4035,-3.1601,6.1994
-0.9202,0.241,0.1784
1.3189,0.3591,-1.105
6.1848,-2.2222,6.6584
6.8627,-3.1936,5.1768
8.8364,-2.9863,7.1936
-1.7101,-0.9171,5.46
0.2495,-0.6125,0.6147
-7.1461,-7.3399,-4.0179
-7.5726,-7.499,-3.6627
-1.9838,-1.206,5.7965
-8.1555,-6.3954,-4.6394
7.4041,-3.1904,5.1189
-2.0276,-0.9562,6.8385
-1.3639,-1.985,5.673
7.0776,-2.6533,6.4769
0.8324,-0.6865,0.462
6.7747,-2.9682,5.859
-6.9183,-7.5718,-3.855
6.6841,-4.4516,5.6805
-7.2348,-7.7754,-3.489
-0.7001,0.8127,-0.6542
-1.0106,0.7857,-0.4184
6.9093,-3.8545,7.6693
6.7364,-3.5054,5.3112
0.1087,0.7414,-0.9104
0.0475,0.1447,-0.223
-1.5921,0.5782,0.0526
6.1377,-2.5222,4.5812
-0.5809,-0.1894,0.485
-9.7261,-5.7887,-4.5497
-7.7192,-7.8794,-3.0444
-2.1809,-2.9761,6.2209
-6.675,-8.5331,-2.7936
6.4706,-3.772,5.4525
0.5189,-0.9273,0.9239
0.7081,-0.4136,0.1832
-10.0346,-6.1697,-3.993
8.3882,-1.893,6.4019
-0.313,-0.0734,0.292
-1.3592,0.688,-0.1131
-1.2378,-1.5409,6.4979
6.4251,-2.5201,6.5076
-1.0038,0.6829,-0.2154
-2.2441,-1.2234,6.3012
-1.951,-1.8017,6.6378
-7.2078,-7.4056,-3.9121
-7.2733,-6.8675,-4.5719
0.3778,-0.4,0.3038
6.8343,-3.0665,5.1628
-7.4065,-7.2113,-4.0892
-1.3432,0.3063,0.2882
-0.8359,0.0563,0.3901
1.284,-0.7153,0.2584
-7.8701,-7.8309,-3.0715
-7.3649,-7.805,-3.408
1.3846,0.1038,-0.7618
-0.9652,-2.2766,6.7745
-8.8415,-6.6506,-4.0055
-2.4683,-2.8088,6.3182
0.4249,-0.2308,0.0591
-1.5386,-1.8095,4.9196
-0.0683,-0.2472,0.351
-0.8826,1.6441,-1.5215
-5.6583,-8.9708,-2.7839
-0.3572,0.0313,0.2079
-2.5665,-2.506,5.5014
-2.5072,-1.1903,6.7705
-6.2843,-7.6156,-4.1738
5.1805,-3.1785,6.5658
-0.3271,0.2813,-0.1373
7.262,-1.4721,7.0959
-6.3907,-7.7488,-3.8871
-1.9357,-3.2303,5.5274
1.4799,-1.4172,0.9588
0.1734,0.6875,-0.9376
7.5063,-2.4929,6.51
7.561,-2.647,6.292
0.6093,0.4979,-0.9219
-5.2329,-8.5881,-3.4889
-1.8718,-2.0788,6.347
-1.1312,0.3961,0.1282
-1.6005,1.1707,-0.6326
-1.0383,-2.1738,6.1285
-2.2577,-2.9017,6.015
6.6567,-2.0301,6.0751
7.425,-3.7086,6.8073
7.7668,-4.4018,5.1447
-0.0141,-0.79,0.9298
-8.2899,-6.7117,-4.1943
-1.2058,0.5951,-0.1059
-5.8587,-8.4223,-3.3183
7.5961,-3.5671,6.5274
0.6731,-1.5323,1.5288
-1.7693,-1.2326,5.8556
6.3203,-3.4515,5.8242
-8.8789,-6.6487,-4.0385
-0.9365,1.5393,-1.4392
0.0127,-0.7502,0.9095
-0.2603,0.1216,0.0007
-1.4179,0.3186,0.2444
-7.9002,-6.8323,-4.2498
-0.1347,0.0839,-0.0604
5.907,-2.7004,6.7339
-2.3938,-1.4152,5.9662
7.9966,-3.7274,4.7295
0.1159,0.2206,-0.347
-8.0929,-6.5987,-4.4404
-1.4477,-1.6968,6.5521
7.9669,-2.6014,5.8565
-8.8564,-5.3998,-5.5592
-1.5658,-2.7291,7.0167
6.5329,-3.3076,5.647
-8.2451,-7.5347,-3.2561
6.4928,-3.6727,5.2042
-2.4912,-1.5904,5.5375
0.8214,-0.6407,0.3772
6.6923,-3.7669,5.1387
7.1124,-3.5171,5.129
-0.2892,0.0899,0.0145
0.1124,-1.0375,1.1769
-9.0362,-6.4508,-4.1921
-1.7771,-1.4476,6.8239
8.2126,-3.3031,6.6177
-1.1561,-2.4681,5.832
-1.083,1.0596,-0.7733
0.1703,0.0846,-0.1866
-2.7659,-1.7953,6.1708
-1.8232,-1.933,4.7949
-7.9185,-7.3302,-3.6468
0.5431,-0.5635,0.3941
0.7007,0.2571,-0.6005
0.847,-0.4785,0.1827
-1.1529,-2.318,5.8909
7.9299,-2.2398,5.4676
0.1036,-0.0337,-0.0552
-2.3212,-2.8155,6.9808
-1.8959,-1.4351,5.2006
-2.5607,-0.7499,5.7917
-1.2575,-2.2996,6.0118
-2.8216,-2.1326,5.8542
-0.3265,0.4326,-0.3633
-0.1391,-0.2399,0.389
7.135,-2.9873,4.4791
7.6058,-2.59,5.7744
-1.9445,-1.5599,5.5403
6.6403,-3.1941,7.3069
-1.1381,0.8894,-0.49
-1.9197,-1.725,6.7831
-1.7026,-1.1835,6.3543
0.5445,-0.6416,0.513
0.3299,-0.5595,0.5411
5.9785,-4.2811,5.659
-8.7645,-5.6746,-5.2609
0.6963,-0.6384,0.4381
-1.3149,0.2942,0.2925
-7.7043,-6.7808,-4.4371
6.187,-3.386,5.6131
-8.8622,-6.5968,-4.0929
7.4471,-3.6014,5.452
-1.7184,-2.4207,6.2442
-0.1159,-1.2259,1.5446
-1.8738,-2.4628,6.4369
-1.9943,-2.3238,6.2012
-8.3821,-6.7949,-4.0327
7.1505,-3.161,5.307
6.8577,-2.4883,5.8182
-9.3804,-5.9852,-4.5428
-3.1243,-1.6775,6.7987
-8.9069,-5.5312,-5.3383
-8.1882,-6.4042,-4.6243
-7.2288,-7.009,-4.3771
-6.7544,-8.098,-3.2841
-2.1978,-2.039,5.7109
6.4945,-2.1912,5.9223
7.1951,-3.3042,6.8066
0.3071,-0.0231,-0.1398
-10.0359,-5.2692,-5.0811
-7.2026,-7.3255,-3.9912
-7.8604,-7.2353,-3.8074
-0.1946,0.0186,0.1385
7.2498,-1.8728,5.308
7.3235,-3.5563,6.3765
-7.3625,-7.2772,-3.9852
8.3868,-3.4706,7.0123
6.5848,-3.9022,7.3811
-0.6034,0.2218,-0.0107
6.2514,-2.9187,6.8614
-2.9519,2.1755,-1.2268
-1.4885,-1.1297,7.2663
0.8975,-0.3255,-0.0757
0.3011,-0.2215,0.1265
0.3507,-0.4069,0.3632
-1.6727,-1.5777,6.5277
-2.5529,-2.4803,6.343
6.2816,-3.7135,6.8378
6.5407,-1.5059,5.8
-2.8346,-3.4662,7.0569
-1.0964,0.8404,-0.3775
-2.4988,-1.4142,5.8702
-8.7579,-5.9173,-4.9689
-6.9962,-7.1944,-4.2531
6.2555,-3.6247,5.6437
0.129,0.0345,-0.1072
-7.5894,-7.2371,-3.9177
-6.9646,-7.5884,-3.8302
0.6491,-0.6158,0.4602
-8.1854,-7.411,-3.432
-1.9576,-2.286,6.0383
-1.7331,-2.7544,5.5183
-7.9266,-7.0113,-3.9991
6.4268,-2.4118,5.6594
7.9954,-3.0975,4.9913
6.6609,-3.782,6.4717
-0.3853,-0.0592,0.2208
-0.1061,0.1587,-0.1555
6.5428,-3.0964,6.3163
-7.8366,-7.4083,-3.555
-2.668,-2.1082,6.2665
7.2845,-3.1498,6.4112
-6.4817,-8.938,-2.3126
7.3318,-2.7592,5.8522
0.6877,-0.2922,0.0249
-2.571,-2.3285,5.4976
-0.8492,0.1532,0.23
0.0303,-1.2985,1.5707
6.6411,-1.6268,5.96
-6.9974,-7.2331,-4.2139
-7.9504,-7.1241,-3.83
-1.0469,-3.0824,6.7179
-7.102,-7.6376,-3.6468
-1.4329,-2.3666,6.057
6.4098,-3.7537,6.4863
-9.241,-6.131,-4.4836
5.9169,-3.3391,6.2836
-3.0376,-1.7528,5.294
7.9735,-4.0233,6.0141
-8.8668,-6.708,-3.9074
-7.8838,-6.819,-4.2386
-1.4222,2.1369,-1.8302
7.3678,-3.2759,5.8613
-1.9565,-2.0148,5.9729
-9.0771,-6.1651,-4.4537
-2.1467,-1.8196,5.9158
1.09,0.6335,-1.3529
-1.3324,-1.7126,6.411
-8.4293,-7.1066,-3.658
-7.9988,-6.7258,-4.3107
-1.9731,-1.8711,6.5857
6.2581,-2.0922,6.5379
-3.0068,-3.5086,5.4257
6.927,-2.4198,5.7973
-8.6299,-6.4854,-4.2985
-1.0157,-2.0373,5.3319
-6.9885,-7.8772,-3.4744
-0.3101,-0.3653,0.5664
-0.8926,-1.6714,6.2902
-2.0024,-2.6623,5.2689
-8.2053,-6.4533,-4.5413
-1.9938,-1.8577,5.2698
-6.2779,-7.7896,-3.9093
-1.8415,-3.1262,5.8176
6.1149,-2.4398,5.971
-1.7783,-1.567,5.5138
-3.0811,-1.4083,7.013
-2.8291,-1.8574,4.9376
0.4029,-0.5117,0.4326
-8.7725,-5.9786,-4.8759
-2.4564,-1.4198,4.8858
1.0437,-1.4982,1.2768
7.5584,-2.6792,5.5283
-0.7427,1.7998,-1.7311
-2.1552,-3.2799,6.3134
-2.2359,-1.8266,5.8567
6.9908,-3.0875,5.626
6.4678,-2.8124,4.6499
-0.3009,0.7058,-0.6674
-0.4454,0.514,-0.3865
-7.5329,-7.0518,-4.226
-9.364,-6.1987,-4.2698
8.1721,-2.7094,6.1709
-7.0397,-7.4045,-3.9482
5.8397,-3.5409,6.1805
-7.9074,-7.6573,-3.1687
-8.7076,-5.9025,-5.0024
-0.5956,-0.1539,0.5245
-9.502,-5.8883,-4.5753
7.6092,-2.3081,5.341
0.7696,-1.1454,0.9614
0.2956,0.5399,-0.7429
-1.1271,1.3671,-1.0907
0.201,-0.8695,0.943
6.2404,-2.9532,7.6616
-6.9195,-7.5338,-3.8269
-7.4741,-6.6786,-4.6354
-2.8337,-1.8874,5.9582
-1.7783,-2.5589,6.3518
-6.8503,-7.5797,-3.7908
-0.3602,0.287,-0.1796
-1.8256,-1.0324,5.915
-7.9711,-7.1607,-3.8034
-7.9673,-6.4814,-4.6531
0.6453,-0.7515,0.5986
-8.1429,-6.425,-4.5965
6.1315,-1.8866,5.9889
-1.6146,-1.5658,6.2191
-2.0909,-1.784,6.0886
-7.2286,-7.6698,-3.5584
0.2955,-0.8108,0.8697
-2.873,-1.6631,5.6088
-1.5069,0.7899,-0.1908
-2.2288,-2.2036,6.4129
-2.0235,-2.3851,6.7634
-2.918,-1.5525,6.5774
-2.6186,-2.0748,6.6375
6.7781,-2.563,7.0819
-1.9937,-2.1227,5.7253
-2.8441,-1.92,6.6534
0.4063,-0.4813,0.3953
0.7457,-0.2618,-0.0825
6.12,-3.2389,5.7412
7.3556,-2.0396,5.0139
-8.3393,-5.6617,-5.5075
-6.4442,-7.3777,-4.3299
0.1288,-0.0719,0.0006
-9.1689,-5.9473,-4.6549
0.2938,-0.6817,0.6549
0.8513,0.0318,-0.4376
-8.8583,-6.5813,-4.118
-8.4618,-7.3055,-3.4623
-0.5519,0.1651,0.0917
-0.657,0.1408,0.1408
0.0498,-0.7252,0.8359
-1.616,1.4588,-0.9545
-8.4257,-5.8742,-5.141
6.787,-3.9633,6.6515
-7.9683,-6.806,-4.2968
-7.1219,-8.7558,-2.3153
6.1403,-2.4325,6.0482
-8.6218,-6.3698,-4.4502
7.705,-2.3412,6.6313
7.4904,-3.0505,5.5892
-1.7576,-1.5405,5.5662
6.8358,-2.5057,6.7275
7.5092,-2.549,5.9176
-2.8838,-2.0148,4.9024
-0.1528,-0.2745,0.4458
-1.1564,-2.5093,6.4035
-7.7174,-7.0414,-4.107
0.057,0.5643,-0.6246
8.1293,-3.5571,4.6512
-7.7449,-6.4903,-4.7951
-2.917,-1.7529,5.8522
8.3928,-3.187,6.46
-8.7933,-6.2424,-4.4637
-2.0137,-2.5687,6.0532
-1.8689,-1.2214,5.7118
0.4171,-0.2775,0.1831
-0.8215,0.2807,0.0332
-2.0147,-1.016,5.7366
-1.5353,-1.592,4.9712
-8.2304,-7.4409,-3.3534
-2.0417,-1.7407,6.4588
8.0556,-3.6951,5.3002
-2.3553,-2.0832,6.2366
-0.939,0.5939,-0.2509
-8.2883,-7.0067,-3.8504
-2.4328,-2.452,6.9401
7.0028,-3.703,5.7306
7.5344,-2.866,5.8927
-7.9769,-7.3485,-3.6072
-7.5657,-7.9431,-3.0741
-0.9478,-2.2466,6.0601
-2.7356,-1.6335,6.5021
0.8299,-0.0545,-0.3291
-2.0163,-2.167,5.458
6.8927,-1.9729,5.4052
-1.366,-1.6692,6.0232
-2.6497,-1.8031,5.3897
-1.8193,-3.0734,6.0405
-0.6986,0.5517,-0.2635
-2.9684,-3.5845,5.3961
-2.0715,-2.345,6.0652
-2.4019,-1.3901,5.4514
-0.2152,0.5049,-0.5168
1.0549,-0.5341,0.0522
-0.5281,0.7675,-0.6565
-8.5162,-6.6998,-4.1019
-6.9568,-8.169,-3.1008
-7.7664,-7.0119,-4.0085
-8.0958,-6.8547,-4.0968
-2.7662,-1.808,5.95
6.4347,-3.4788,5.9509
-8.7374,-6.7455,-3.9245
7.8615,-2.4217,6.0318
-7.0316,-6.7901,-4.7884
-2.0867,-0.707,6.595
-1.6594,-1.6869,5.0198
-7.771,-6.5827,-4.556
7.7856,-2.961,5.5632
-0.074,0.2816,-0.3114
0.4739,-0.4271,0.2365
0.7099,-0.8948,0.6823
-7.0283,-6.7746,-4.7891
6.433,-3.0135,7.0808
-7.6442,-7.5086,-3.5724
-2.6845,-2.676,5.5305
-8.5249,-6.6749,-4.1296
6.9788,-3.6431,5.0579
-1.2591,0.231,0.337
0.2043,-0.5258,0.4774
-7.0199,-7.2494,-4.2018
-1.8284,-1.7583,6.3015
7.3294,-3.5123,6.2416
6.6759,-3.0811,5.0158
5.9796,-2.1378,5.6019
-5.6399,-8.8988,-2.8444
-2.1307,-1.9903,5.5545
6.6869,-2.5906,6.2304
7.7056,-2.7827,7.4823
-3.7028,-2.186,5.9188
-0.5916,-2.4582,6.8394
0.6971,-0.8272,0.658
0.8332,-0.468,0.1751
7.6024,-3.7533,7.0481
6.0747,-2.5119,5.7185
-8.0106,-6.224,-4.9254
