7.7169,-10.2472,6.036,6.9284,10.3914,8.0093
-8.9869,-9.1267,-8.8255,7.0821,8.0834,-4.1592
-9.191,-9.3676,-9.0239,7.1839,7.7715,-3.9996
-3.8536,-7.6842,-5.4446,4.2189,-8.7196,-10.5236
8.2841,-10.2371,9.1211,8.7388,9.4809,6.3158
-9.2685,-9.1372,-9.0858,6.9743,8.0833,-4.0655
6.6768,-4.8722,-8.359,-1.4091,-0.0038,-1.6307
-9.0692,-8.5649,-9.0328,6.9388,7.9768,-4.1942
-3.3294,-9.1821,-5.0524,4.8817,-8.861,-9.7148
-9.2489,-8.9384,-8.9365,6.8787,8.0763,-4.0564
10.285,-12.3974,8.1392,10.1584,7.2738,7.3586
-9.1351,-9.0342,-8.6962,6.9997,7.9617,-4.0943
-9.0205,-9.1515,-9.3186,6.826,7.99,-3.9076
4.7068,0.38,6.7441,-1.6643,-9.5029,-1.4702
-8.9974,-9.1763,-9.2043,7.0517,7.7168,-4.0464
-1.3524,-9.4038,-6.3645,6.389,-9.9946,-8.8511
4.8088,-0.0548,6.5714,-3.6036,-10.9257,-2.577
5.4981,0.2682,7.2464,-2.9121,-9.9531,-1.6148
7.6679,-4.9564,-8.5396,-0.8127,-0.0637,-2.4619
10.2307,-9.6173,5.7418,8.3572,7.834,5.7241
9.431,-8.2268,5.804,5.1336,11.3651,5.7573
-8.7208,-9.0059,-8.9715,6.7594,8.0689,-4.1429
4.9423,-0.405,7.2513,-4.2889,-10.4155,-1.7032
4.7941,-0.0854,6.8305,-2.4177,-10.3338,-1.3618
9.9212,-10.2142,5.738,8.6896,8.8282,7.502
-2.971,-8.0061,-6.0048,6.7392,-7.8076,-8.2402
5.6938,0.7262,8.3122,-2.8331,-10.6212,-2.8364
-9.1181,-8.7829,-9.1061,6.9593,7.7687,-3.8473
6.932,-5.0863,-7.8154,-1.555,-0.3353,-3.3383
7.496,-9.9634,9.0573,6.727,9.9186,5.2545
-9.1502,-8.9655,-9.169,7.2622,8.2081,-3.8258
-9.0135,-9.2945,-9.1791,7.2239,7.9264,-3.9264
-8.9422,-9.3206,-9.1611,6.8408,8.0888,-3.9638
-8.9942,-9.1782,-9.1454,7.0841,8.2063,-4.2333
-9.0473,-9.2779,-8.7329,7.0165,7.9431,-3.941
-8.9428,-8.9793,-8.8548,7.0668,7.9748,-4.0674
6.8326,-11.1603,9.9413,7.7123,8.2814,3.9976
5.8938,-1.2069,6.5602,-3.276,-10.1041,-2.3369
-8.8856,-9.0112,-8.9949,7.1203,8.0545,-3.9085
7.633,-4.243,-8.8158,-0.2248,0.5278,-1.6218
5.0812,0.8254,7.6137,-2.585,-9.0708,-1.9192
-9.1872,-8.973,-8.7998,7.0623,8.1187,-4.1861
6.0611,-8.5115,9.3895,6.8295,11.607,5.2876
7.1878,-5.4473,-7.4737,0.1084,1.0085,-1.5575
-4.8634,-7.8767,-5.1217,4.7093,-7.0724,-10.2543
10.6247,-7.6806,5.9817,8.8996,10.5204,6.7112
6.2357,-5.4438,-8.5794,-0.6062,0.2171,-1.5638
5.8904,-0.179,6.7128,-3.5838,-10.4801,-2.4405
9.8461,-8.1962,7.1246,9.0857,10.0807,6.5726
-8.9544,-9.1204,-8.7163,7.1502,8.1109,-4.0337
-9.0692,-9.0451,-8.8833,6.8749,8.1319,-4.1994
-4.8605,-10.7104,-3.3361,7.9389,-10.6671,-9.7626
5.8627,-5.305,-8.2683,-1.7687,0.8383,-2.3507
5.2676,-0.266,6.4551,-2.9666,-10.5089,-1.3798
-5.3212,-10.5134,-4.5146,5.5053,-8.7339,-8.4842
6.6936,-5.8442,-8.984,-0.7596,0.1446,-1.5908
6.6821,-10.828,8.4178,6.6369,8.8629,4.366
3.5965,0.4402,6.0122,-1.9566,-11.02,-0.9182
6.3477,-11.8049,8.1635,6.7076,9.5343,6.9067
7.4375,-5.1777,-8.4529,-0.46,0.7941,-2.206
7.8026,-8.845,7.0659,8.129,10.473,6.3497
-2.2577,-9.574,-5.9469,6.9653,-10.4681,-9.0856
-8.8328,-9.0553,-9.1534,6.9531,8.0941,-4.2144
4.3849,0.8125,7.2987,-4.6542,-10.0844,-1.7345
5.2702,-1.0961,7.754,-4.2362,-9.3306,-1.3681
9.7943,-7.7062,8.0815,9.228,11.403,5.9917
-2.6974,-7.0741,-7.9752,5.8681,-7.4241,-7.6346
6.7398,-4.7697,-7.7019,-0.6429,-0.5496,-2.5513
4.8571,0.9941,5.6833,-3.8546,-11.5984,-1.3563
10.3918,-7.9072,6.9936,9.0789,9.0957,5.4218
-3.0164,-8.9687,-7.3559,4.2129,-7.7405,-8.6176
6.5028,-4.3951,-8.4012,-1.1151,-0.1442,-1.9833
5.2058,0.2056,6.9083,-2.3978,-9.2486,-0.8034
-3.4516,-8.79,-5.9707,6.2127,-9.3316,-8.7547
5.95,-4.8927,-8.3004,-1.2429,0.676,-2.1778
-5.1744,-10.1546,-2.4953,7.0569,-9.6111,-10.2844
5.4346,0.1856,5.9728,-3.3669,-9.2152,-1.1561
-4.0832,-10.751,-4.2929,6.8561,-9.653,-8.4788
6.606,-4.5079,-7.894,-1.1666,0.358,-2.9399
-0.0774,-8.5781,-5.7914,9.0817,-11.0952,-8.9666
7.1871,-4.172,-7.0515,-0.3862,-1.2796,-2.4577
-4.1973,-8.9421,-4.4187,6.9744,-9.9224,-10.0464
6.1759,-5.0987,-7.6786,-0.3349,0.0032,-2.3597
-9.009,-9.0292,-8.8162,6.8598,8.0022,-3.9126
5.8485,0.1709,6.8964,-2.3953,-10.2005,-1.4146
10.7811,-9.7937,5.4177,8.1847,7.8115,5.9449
4.237,0.4899,7.138,-1.4017,-10.4469,-0.2224
8.7489,-9.7081,6.5303,6.1715,8.9305,5.3638
5.0539,0.6227,6.7534,-2.2258,-10.6359,-1.9171
9.7104,-8.8827,6.1089,7.9664,9.2156,5.679
7.2995,-5.4688,-8.0144,-2.4279,0.0503,-1.8275
4.1444,0.5145,6.7941,-1.8358,-10.4184,-1.5976
-8.7997,-8.9161,-8.7024,6.7437,7.905,-3.8563
4.4532,0.6352,6.6766,-3.4046,-9.1704,-1.7157
-4.9779,-8.9091,-4.9541,4.5436,-7.7415,-9.3284
5.4837,0.1233,7.4952,-3.9909,-9.1346,-2.3921
8.9983,-8.6184,8.3971,9.1953,10.7969,6.6726
6.4859,-5.3955,-8.2523,-1.0645,0.2978,-1.8937
-8.8858,-9.0193,-8.8057,6.8004,8.0756,-4.1185
-8.9161,-8.9867,-8.7498,7.1382,7.9198,-3.8373
5.5992,-0.2511,6.324,-1.9445,-11.1447,-2.0015
4.8092,-0.3131,6.9932,-2.8241,-9.7821,-2.087
7.0685,-11.2527,5.6906,4.5199,9.0213,5.5829
-9.1202,-9.0617,-8.7915,7.0141,7.641,-4.2132
-8.793,-8.8802,-8.9713,6.9389,8.2564,-3.8198
5.7506,0.1709,6.7521,-4.2204,-10.5268,-1.4634
6.0522,-5.6197,-9.3351,-0.7888,-1.1967,-1.5619
-8.688,-8.9162,-9.0736,7.0062,7.8593,-3.9855
6.5007,-5.1537,-7.0349,-0.9797,-0.4554,-2.1752
5.3447,-0.4718,7.2274,-2.5585,-8.3815,-2.5068
7.2019,-13.6147,8.4346,7.6538,7.7522,7.0712
-2.7245,-7.4953,-8.6477,2.8326,-7.7965,-9.3336
3.8918,0.4523,6.9356,-2.8785,-10.5607,-2.1726
-4.5698,-10.0018,-4.8407,6.4447,-9.9436,-9.4591
-8.9439,-9.0222,-9.0782,6.9555,7.892,-4.1
-8.889,-9.0477,-9.1483,6.9106,8.309,-3.8876
8.3529,-9.6614,8.3109,8.7281,8.4523,4.7415
8.2184,-13.2657,8.5124,9.8759,7.2165,7.8891
7.441,-4.86,-8.0812,-0.5358,-0.8101,-1.2295
3.8301,-0.3348,7.1285,-2.8147,-10.2801,-1.9899
6.8266,-5.2041,-7.1781,-0.6796,0.0489,-1.0608
-9.1214,-8.7596,-9.08,7.0946,7.6508,-3.7528
-3.2423,-8.4886,-7.2073,5.8921,-8.4981,-8.724
7.0008,-5.4936,-7.8756,-0.9973,0.8674,-2.4483
6.0509,-0.3052,5.8987,-3.3837,-10.9058,-2.495
-9.1365,-8.6257,-8.8301,7.2111,7.9729,-4.3271
-8.9465,-9.0897,-8.7433,6.9546,8.1168,-4.1879
-4.0068,-10.082,-3.2849,7.7414,-9.5234,-9.3413
10.3486,-10.1032,7.8622,8.7108,8.6494,5.623
7.9969,-6.2081,-7.8812,0.3315,0.5942,-3.1619
7.8977,-5.0542,-8.2445,-1.4944,1.0605,-1.2377
5.6757,1.0465,6.7238,-1.4176,-10.6727,-2.855
6.261,-4.7411,-8.0818,-0.9332,-0.9699,-2.8169
9.9627,-10.3314,7.0449,9.616,8.9244,7.5168
9.8623,-10.9355,6.8689,8.3432,7.8979,6.0052
-2.0481,-9.866,-5.5243,7.7759,-9.4178,-7.7521
-3.8802,-12.084,-6.0542,6.6536,-11.2979,-8.2206
6.7598,-5.5054,-7.5708,-0.9568,-0.9813,-1.6422
6.5345,-5.4177,-7.109,-1.1023,-0.8257,-2.3297
6.4041,-4.6104,-8.0028,-0.4006,-1.4835,-1.4579
-9.0538,-8.8852,-8.6259,7.1034,7.7415,-4.2081
5.4537,-0.3437,6.0374,-3.2136,-9.251,-2.0057
6.0295,-4.9489,-7.0003,-2.1239,-0.7731,-1.465
-0.7085,-9.829,-7.6671,6.6372,-10.2065,-8.2998
5.3567,0.8581,8.0097,-2.5282,-10.1682,-1.2257
-1.624,-9.0914,-7.8269,5.5134,-8.3927,-7.6455
-8.8345,-8.8846,-9.1056,6.9549,8.2419,-3.9574
0.3365,-7.2321,-9.4024,7.7264,-10.0482,-8.4583
7.5369,-4.91,-6.8621,-1.4099,-0.2221,-1.882
4.6563,0.4506,6.1944,-3.5926,-9.9774,-0.7951
6.1003,-4.1133,-9.0101,-1.0696,-0.2066,-1.6179
7.036,-11.9208,9.9587,8.3558,8.7842,6.0216
6.9436,-4.9101,-7.0874,-0.5139,-0.0803,-1.4714
4.7173,-0.8234,6.6275,-4.3129,-10.3805,-2.7585
-9.1278,-8.9793,-9.0228,7.339,8.1287,-3.8949
11.0538,-10.1914,6.0882,9.6455,7.6996,6.4527
-3.2879,-10.1853,-4.7987,7.9337,-11.8509,-8.9367
-8.9372,-9.0789,-9.0449,7.086,8.2682,-3.6807
-9.0357,-8.8887,-9.0555,7.058,7.953,-4.1162
-9.068,-9.0,-9.1371,7.1719,7.991,-4.0934
8.8824,-11.3127,7.3956,9.2307,9.1915,7.642
7.7211,-11.9996,8.795,7.5124,7.5091,4.8978
5.3847,0.5092,7.182,-2.6233,-9.5819,-1.7557
7.7221,-5.0894,-7.341,-0.6657,-0.1876,-3.0398
6.6006,-4.5941,-7.0298,-2.6368,-0.0736,-2.5266
-9.1398,-9.2114,-9.0508,6.8494,7.9556,-3.9745
4.5746,0.3038,6.99,-4.0108,-10.5114,-1.3875
7.9562,-4.6639,-8.0889,-0.5403,0.2568,-2.5533
7.9042,-4.8496,-8.2433,-1.4492,-0.187,-2.3929
-8.9237,-8.8001,-8.6905,6.7972,7.982,-4.1192
-4.3771,-7.5926,-3.442,5.8584,-7.1757,-10.2936
-2.8552,-8.3354,-5.9575,5.8435,-9.2316,-9.778
8.5812,-11.2972,8.3487,8.4242,8.1874,6.1554
-9.0819,-9.3395,-9.1666,6.9485,8.0675,-3.9504
10.4479,-10.0653,5.58,7.0201,8.742,5.4091
-1.4912,-9.4188,-7.0116,6.1753,-9.0376,-7.8369
10.2092,-7.9628,7.139,8.2328,8.7079,4.5435
9.12,-10.6806,6.4222,8.1265,7.3857,5.6009
8.4302,-12.2957,8.5835,9.1253,7.4523,6.2647
4.934,-0.6675,6.7152,-3.3338,-10.5887,-1.6039
-1.7972,-10.6843,-6.2443,7.4515,-12.5757,-9.5366
3.7853,-0.0016,7.3306,-2.9644,-9.8781,-1.0112
-9.1393,-8.7702,-9.0789,6.7471,7.9269,-4.0823
5.9852,-10.8765,8.2632,6.3258,9.3229,4.8894
9.0185,-12.6446,7.2059,8.8877,6.086,6.3806
-3.7855,-9.2584,-6.1584,5.1673,-7.995,-8.5953
-9.0142,-9.0337,-8.9054,7.0222,8.2246,-4.0498
9.4838,-9.533,8.661,8.3769,9.1157,4.8045
5.6008,-4.8081,-7.3997,-0.9467,0.1357,-2.7618
5.2878,-0.1232,6.4307,-1.9209,-10.4034,-2.7357
5.6193,-0.3027,8.0406,-3.4197,-9.5687,-2.3144
-5.0209,-8.0791,-3.7863,3.9218,-7.6877,-11.9682
-9.0555,-8.6129,-9.1032,6.9893,7.8964,-4.079
13.3167,-10.1086,4.6212,10.807,5.8119,6.9374
-3.9088,-11.0792,-4.6938,6.0525,-9.451,-7.8139
7.7491,-4.6826,-7.5302,-0.5266,-0.2494,-1.7766
6.4203,0.7536,6.7794,-3.0655,-9.7481,-2.7384
-8.9944,-9.3086,-8.7454,6.854,8.0247,-4.0287
5.2107,0.1147,6.7071,-4.0602,-11.2017,-2.0588
8.9884,-10.3726,6.1476,6.8937,8.2476,6.1078
5.3191,-11.0714,10.0108,6.3143,10.127,5.1815
-4.2125,-9.2932,-4.7066,5.4292,-8.9097,-10.0584
9.49,-11.1106,6.362,8.54,8.0677,7.2816
-9.1903,-8.9778,-8.7831,7.0784,8.0584,-4.0024
7.0898,-4.3781,-9.6392,-1.0981,0.5723,-1.8657
-2.7483,-9.3475,-7.3635,6.6073,-8.7443,-7.2849
-9.1103,-9.1788,-9.0275,7.1416,8.1575,-4.0721
9.2153,-9.6877,4.938,7.2145,9.0195,7.0405
5.9868,0.5171,6.7967,-3.7129,-9.7952,-1.9355
10.2031,-7.3148,4.744,6.9894,9.9655,4.8937
11.4396,-9.3054,6.2588,7.9433,8.6324,5.8346
5.3154,0.4404,7.2349,-3.0734,-10.7106,-1.7212
-8.8031,-9.0308,-8.9694,7.2286,8.0181,-4.0406
-9.0785,-8.8864,-9.064,7.0892,8.0623,-4.1899
6.8349,-5.0376,-7.9657,-0.7067,0.9671,-2.1234
10.9907,-9.6497,6.9183,11.1478,5.6775,4.6428
-8.6854,-8.8227,-8.9256,6.966,8.1227,-4.1663
4.4861,-0.4527,7.0476,-2.0241,-10.0072,-2.1608
-4.2404,-8.896,-4.6759,6.7465,-8.2177,-8.177
-8.9273,-9.2597,-8.867,7.1765,8.1816,-4.0981
6.0583,0.4049,7.1794,-2.2325,-10.4815,-2.3191
-2.3308,-8.7224,-4.8286,7.4352,-8.4884,-8.1745
-5.6612,-8.9103,-1.4596,6.8587,-7.509,-9.6833
-8.8756,-8.8673,-9.1372,6.9476,8.0204,-4.0144
-8.8276,-8.9594,-9.2185,6.8607,8.0419,-4.0826
7.9126,-5.0179,-7.8564,-1.5387,0.6775,-2.7851
-9.0308,-8.9315,-8.9026,7.0768,8.0448,-3.9476
-9.096,-9.0843,-8.9878,6.8695,7.9457,-3.8329
-8.9862,-9.0629,-9.1195,6.8212,7.7765,-3.8961
-9.1442,-8.7603,-8.9606,7.0473,7.9492,-4.0895
4.4348,-0.5496,7.2888,-2.7102,-10.8501,-2.2613
4.7248,0.9205,6.1836,-4.0179,-10.1476,-3.3283
-3.8655,-9.6671,-4.6321,5.8701,-8.2783,-8.0765
5.5869,-1.7378,8.077,-2.7499,-10.1045,-1.0337
7.2793,-4.7569,-7.614,-2.0626,0.1074,-1.9484
7.3254,-4.3417,-8.1909,-2.364,0.3245,-2.4958
6.806,-4.8063,-7.709,-1.1146,0.5582,-0.4709
9.3627,-10.8019,8.4868,8.6253,8.5716,6.6794
7.1839,-4.6077,-8.7256,-0.9787,-0.6807,-1.9467
5.1452,0.8959,6.5742,-2.6171,-9.9284,-1.9607
0.6672,-8.6711,-9.1852,6.6465,-12.189,-9.5531
6.6909,-5.3552,-7.3977,-0.5895,-0.2188,-2.692
8.9111,-9.665,10.7453,11.4445,9.7201,6.6499
-2.1964,-8.9795,-7.1132,5.5778,-9.405,-9.1268
-9.1131,-8.8122,-8.9612,7.118,7.954,-3.9227
5.472,1.5001,6.5233,-2.3138,-9.4409,-3.2563
-3.1448,-8.5492,-4.8004,6.7571,-8.4687,-9.3141
-8.9759,-9.013,-8.9642,7.0489,7.8276,-4.1445
5.1911,-1.1052,7.2087,-2.935,-10.2496,-1.2966
5.5969,-0.4438,6.7404,-3.1684,-10.0283,-2.259
-4.7321,-10.1456,-5.9708,4.2131,-9.0169,-9.4495
4.5168,0.426,5.714,-3.0342,-9.7148,-1.5348
6.7216,-10.4122,7.582,6.3949,9.6841,5.6419
-9.1679,-9.1041,-9.3342,7.0912,7.9523,-3.9913
7.6421,-8.3689,7.4942,6.5325,10.7577,4.2904
5.742,-5.3894,-7.6732,-0.8646,1.5305,-1.7591
6.9967,-4.0836,-8.0684,-1.0988,-1.2493,-1.4244
7.1382,-5.1898,-8.4861,-1.4965,0.3575,-2.87
-9.0279,-9.012,-8.8342,7.1911,7.9851,-3.8543
-8.894,-9.1101,-9.0905,7.0762,7.9682,-4.0428
-9.1659,-9.0964,-9.033,6.9561,7.9848,-4.1467
-8.9555,-8.7342,-8.9566,6.8482,7.9354,-4.1044
-9.0342,-8.7292,-8.7863,7.1271,7.7311,-3.936
8.5554,-11.3959,7.6988,9.6169,7.9524,6.8578
9.5596,-9.1964,8.8233,10.0427,9.7331,6.3719
-2.8773,-9.2532,-6.3295,5.1833,-9.9501,-10.1201
-8.923,-9.3896,-9.1532,7.1734,8.2766,-3.8532
8.8884,-8.5793,5.1453,6.8817,9.7672,6.5325
8.7934,-8.9933,7.4873,8.0079,10.5969,5.8978
6.8734,-4.8908,-8.0261,-0.5521,-1.3091,-2.2572
5.5303,0.8167,5.495,-2.2629,-9.6544,-1.6559
-9.2077,-9.0061,-9.2484,6.752,8.0301,-3.7874
-3.339,-7.4211,-4.2512,5.9979,-7.3172,-9.4995
7.5043,-5.4277,-7.7858,-0.5399,-0.4075,-1.8099
-3.2017,-9.0731,-6.2223,5.8041,-9.066,-9.3059
7.8301,-5.4456,-8.389,-1.3699,-0.3693,-1.7037
-3.6933,-10.3949,-6.1362,5.5608,-8.7761,-7.5173
6.6232,-4.8402,-7.0639,-0.6937,-1.6622,-1.9435
-9.1462,-9.2557,-9.0018,7.255,7.9887,-4.2012
4.8141,-0.029,7.3679,-3.5255,-9.9313,-2.5064
10.4185,-12.1458,7.822,10.4663,7.0791,7.8742
-9.0953,-9.1632,-9.0068,7.1488,8.231,-3.8474
7.6058,-4.9858,-8.05,-0.5085,-0.104,-1.1059
5.9872,-4.5884,-7.4055,-1.0309,0.3853,-1.896
7.001,-4.1608,-7.307,-1.6002,0.356,-1.878
7.0437,-4.8115,-8.4581,-1.7482,0.8548,-1.7386
-2.5888,-10.9237,-5.9471,7.2815,-9.9283,-7.619
6.9974,-5.8146,-9.1379,-2.1446,-0.8899,-2.9519
5.6543,-0.1098,6.4722,-2.8118,-9.9539,-1.6139
6.2751,-9.9925,8.3419,6.3268,10.5268,4.2111
8.3081,-5.37,-7.7541,-2.1987,0.4197,-1.8918
-1.8661,-9.122,-7.0586,7.0309,-9.4004,-7.4606
8.5439,-10.7458,4.7924,5.1848,9.7271,6.2639
6.5842,-4.2405,-8.1533,-1.8107,-0.9456,-2.7665
-8.9054,-9.0798,-9.0095,6.8647,8.2421,-3.796
4.4473,-0.0635,7.1565,-3.0735,-10.0448,-2.3565
8.5347,-11.1755,7.0973,7.0861,7.6628,5.32
9.2678,-9.1425,6.8707,7.2549,9.5949,5.5538
6.9466,-4.9236,-8.5902,-1.8828,-0.3603,-2.8276
-3.4699,-9.9188,-4.6486,6.5746,-9.5987,-9.2908
8.7003,-12.1794,6.9947,7.4488,7.0627,5.831
-3.8792,-9.1086,-6.9956,4.424,-8.4749,-8.717
12.1129,-11.9609,3.1835,9.1464,6.2126,8.1736
-8.9363,-8.5311,-9.024,6.9782,8.1082,-4.0609
7.3669,-4.9321,-8.7491,-0.214,0.1486,-1.4325
6.7709,-4.5392,-9.1057,-0.6506,-1.3949,-2.0041
5.5511,-0.1137,6.1417,-2.9954,-10.1,-3.1863
7.6162,-5.0286,-7.7741,-0.7302,-0.2913,-2.5834
6.964,-5.571,-7.9181,-0.507,0.754,-1.7777
6.0995,-4.7124,-8.2592,-0.8066,0.4911,-3.2089
-8.9937,-9.1036,-8.8947,6.8891,7.8558,-4.143
-8.871,-9.1159,-9.1444,7.2167,7.8245,-4.0097
4.2284,-0.9157,7.7386,-3.5326,-10.1556,-1.3317
6.7034,-10.9672,10.2531,8.4065,10.8736,7.0553
-3.2288,-10.8959,-4.4951,7.5037,-11.2171,-9.5053
5.6271,-0.8729,7.0673,-2.5991,-9.6203,-2.4869
5.6442,-0.1492,6.635,-3.8259,-10.5127,-2.0019
-8.7691,-8.6962,-8.9117,7.1944,8.0516,-3.9581
-9.1295,-9.0093,-8.8186,6.8711,7.8336,-4.1564
-1.4041,-9.3913,-7.4805,7.6557,-9.5229,-7.9428
6.5342,-5.2749,-8.0873,-0.4746,0.5014,-0.8932
-1.6747,-9.9506,-10.2708,4.3084,-10.9055,-9.0446
-9.0793,-8.8883,-9.1271,7.0383,8.0783,-3.8666
-8.9422,-8.9731,-9.2809,7.0573,8.0303,-4.1974
6.6374,-5.3613,-8.0066,-1.0966,-0.1409,-2.092
8.0897,-9.9155,7.0098,6.9984,9.8704,5.2758
-9.1873,-8.9588,-9.1946,6.7019,7.859,-3.7944
7.6962,-9.278,9.0078,7.7389,9.5996,5.287
9.8258,-9.077,8.4898,10.5149,9.2621,6.0078
-0.6311,-9.3177,-8.4179,7.013,-10.3955,-7.9919
6.1324,-0.3258,7.4373,-2.3038,-10.281,-2.0138
-3.866,-8.69,-6.0938,6.0085,-7.9156,-8.2763
4.1825,1.3155,6.7771,-2.4747,-9.6012,-1.5279
0.7802,-9.3585,-9.9212,6.3221,-11.8017,-8.9879
4.4534,-0.1092,7.2267,-1.8956,-11.1327,-1.0363
-9.0747,-8.9124,-8.8987,7.0786,8.1607,-3.8548
6.5497,-4.9598,-8.2542,-0.3548,-1.4523,-2.717
-8.7734,-9.1179,-9.1261,6.9674,7.8374,-3.9836
-3.0665,-7.7589,-6.7159,5.8103,-7.7342,-8.1345
-6.4046,-9.9456,-3.3161,4.9256,-8.0812,-9.716
4.4102,-11.1971,7.8812,3.3799,11.0006,5.0582
4.9029,0.8146,6.3774,-3.1626,-9.3107,-2.3886
-8.9769,-8.9426,-8.9472,6.9505,8.0057,-4.0946
-8.9085,-8.7383,-9.1064,7.0266,7.6885,-4.0894
-2.6469,-12.3345,-6.6964,8.2411,-11.5777,-6.1814
-8.9354,-9.0352,-9.0249,6.8828,7.9183,-3.8991
3.4061,-0.2701,6.449,-2.8964,-10.6941,-2.117
8.7781,-7.7783,5.1901,6.7896,10.8527,6.194
6.8468,-4.4872,-7.6397,-1.62,0.2243,-1.654
5.6081,0.8532,6.6099,-2.6535,-9.7407,-2.8038
6.3145,-5.4265,-8.0991,-0.6303,-1.1479,-1.0204
-8.9963,-8.7002,-9.0168,6.9073,8.1162,-4.0282
6.5083,-4.3132,-8.0652,-1.5426,-0.2105,-2.7542
9.0422,-10.1766,4.6624,7.0699,9.7588,6.9065
-5.3906,-9.5997,-5.7825,2.9251,-8.7076,-10.652
