0.6083,0.1246
0.1075,0.1794
-1.8429,-0.4117
-3.9527,1.5443
1.4402,2.2071
2.2594,0.4356
0.9403,0.0699
-3.4888,1.7732
0.6865,0.8157
0.2068,-0.0274
2.2549,0.5007
-3.8326,1.9785
-1.2947,-0.1698
-4.2498,1.382
0.5418,0.0354
-0.1868,-0.0237
2.4786,1.1163
-3.7042,1.3832
-3.9907,0.9146
-1.4689,-0.305
-4.3191,1.9983
0.7509,0.5958
-4.6154,0.8382
0.877,0.8956
-3.9904,-0.2913
-3.9079,0.0161
-0.8386,-0.0549
-3.3579,0.9601
0.039,0.0944
1.3099,1.2456
-2.1472,-0.412
-4.5695,0.6349
1.0534,0.9225
-3.9077,-0.3864
1.9919,0.5804
-1.3483,-0.2212
-1.9011,-0.3668
-0.1095,1.846
0.7019,0.1362
-4.7993,0.0823
-2.9283,1.0647
0.6187,1.5117
1.4017,1.6027
-0.1272,0.0197
1.7974,1.1307
1.8609,0.5167
-3.519,-0.9774
-3.8607,2.3921
-3.9306,2.1034
-0.3617,0.0763
-0.3641,-0.2706
0.2103,0.2589
-0.5474,0.4375
0.9436,1.2385
0.8311,0.6464
-4.67,0.0561
0.4156,0.1925
-4.0843,-0.0355
-2.3374,-0.5146
-4.1938,1.7867
-1.6936,-0.5019
2.1485,0.0004
-4.2717,0.9581
-1.4049,-0.2561
0.5387,0.2985
1.4211,1.044
0.1438,0.4405
-0.7929,-0.2652
0.5564,0.7744
-4.3013,1.8046
-1.5522,-0.343
-0.0836,0.9884
1.3359,0.1732
-5.4083,1.4128
-3.4581,0.4579
-5.1649,0.9114
-4.0898,0.8098
-4.3272,0.3963
-0.8177,-0.1296
1.4763,0.5805
1.1217,1.748
0.6855,0.2067
0.7425,1.8251
3.8364,0.9185
-0.6754,-0.0952
-3.952,0.8094
-3.6108,1.6247
0.5295,1.4388
0.7941,1.0425
0.7945,0.4003
2.8593,0.7395
-3.8404,1.141
0.2504,0.5741
1.144,1.0601
1.3862,1.4133
-2.4929,-0.5052
-3.6244,1.2833
0.8326,1.3179
-0.1976,-0.0972
-2.9979,2.0235
1.1101,1.1727
0.7073,0.2207
2.2066,0.4092
0.5292,0.7987
2.1711,1.744
-4.7134,-1.1489
-4.2041,-0.2187
-1.5082,-0.1947
-3.4228,1.3718
-3.9263,0.9358
0.5142,0.1143
-3.8648,1.9081
-4.5851,0.3405
0.6455,1.5832
0.3749,0.0928
-4.6992,0.4819
-4.0345,1.1673
2.1806,1.2686
1.3369,0.2442
1.4389,1.1918
0.1488,-0.0599
-3.3447,1.4749
0.5402,1.7689
-3.8117,1.3674
-3.9786,0.9742
1.239,0.2465
0.3411,1.3074
-4.7935,1.6977
1.2769,0.9721
-0.3582,1.225
-4.3958,1.3332
2.581,0.6315
-4.9439,1.8855
0.0432,0.0637
-4.722,-0.001
-4.6807,1.9424
0.1664,-0.0061
1.7077,1.502
1.1112,0.5167
-4.1792,0.7564
-3.2719,1.1153
1.7343,0.4191
0.4359,0.7621
-3.9768,0.4021
-0.2458,-0.0938
0.4555,0.8846
2.0803,0.2829
1.3011,0.9663
3.2802,0.8216
-0.7425,-0.0714
2.2063,0.4825
1.3774,1.1884
1.0099,0.2669
1.2794,0.4767
-4.3001,0.5535
-5.0838,1.3724
2.0184,0.66
3.036,0.7133
0.7731,1.5117
1.3515,1.6818
-0.2916,-0.1209
0.3863,0.3096
-0.7213,-0.0789
1.408,-0.2979
0.389,0.6073
-5.0568,0.8058
-0.0283,1.243
-0.8616,-0.0838
0.1604,0.0762
1.6073,1.8305
0.7282,0.1742
0.3277,0.169
0.9167,0.2927
-3.3674,-0.7035
2.2131,0.4518
-5.114,1.0023
2.8212,0.7322
0.888,0.3138
3.223,0.6095
1.5678,0.3075
-4.3295,1.191
1.0635,0.4837
1.3231,1.29
-3.6337,0.6237
-4.1675,0.8272
-3.3917,1.1289
-1.0742,-0.3709
0.2431,1.3084
-3.9528,1.0114
1.328,0.4281
0.8643,2.1555
0.4398,0.111
1.1867,0.353
1.333,1.3936
-2.6116,-0.6611
-0.6186,-0.2045
1.8393,0.413
-2.014,-0.4217
-0.0112,1.1818
1.3806,1.9776
-1.3821,-0.2532
-2.9809,1.0388
0.1535,1.0989
-3.0794,0.7736
0.9898,0.1399
-3.641,0.7716
-3.7075,0.972
0.771,0.9083
-3.6544,1.3409
-3.1176,0.9297
-4.8768,0.5896
0.3491,-0.0504
-3.8968,0.3158
1.3899,1.2609
-5.1336,0.6423
1.7099,1.4313
-0.6294,-0.1947
-3.9947,1.6208
0.0213,0.8191
0.7486,1.2383
1.4036,1.1559
2.044,0.3579
1.2012,0.247
-5.1545,1.979
1.7061,0.8244
0.2736,0.0659
0.6089,-0.0648
-5.2657,1.2879
0.7645,0.1573
-1.8311,-0.4383
-3.7764,0.9036
-0.6869,-0.4211
-4.1092,1.7344
-4.1041,1.0672
3.3965,0.9414
0.8813,0.4973
0.4906,1.9777
-4.5825,1.1206
0.7572,0.1999
-0.1483,-0.3713
0.9076,1.7162
1.9262,0.4663
1.1474,0.9802
-2.8376,0.0084
0.6407,0.3512
-3.0839,0.9819
-0.8001,-0.1328
-3.2312,0.9035
-0.8126,-0.0069
-0.6971,-0.0696
0.4198,-0.039
0.6675,1.8997
1.2517,1.5547
0.0887,0.1313
-3.9397,2.5336
-4.462,1.1491
-4.3383,1.0018
-1.1563,-0.2603
0.7643,0.7982
1.35,1.556
-3.6951,0.5805
1.2669,0.9977
0.2193,-0.0213
1.1832,1.6145
-3.9007,2.2834
-3.9422,0.4249
-3.022,-0.5608
-3.4274,0.8048
3.4358,0.7745
0.6584,0.3247
0.0363,0.0584
-4.9663,0.6249
1.4787,0.4679
1.4746,0.2714
1.2314,0.3303
0.5295,0.0775
-5.5253,0.5592
-3.4649,0.8121
0.6881,0.1751
-3.4736,1.3941
-3.9266,1.0937
0.5604,0.1095
-3.575,0.2663
2.1136,0.5906
0.1631,1.4773
1.5318,0.9668
-1.0733,-0.3607
0.9933,1.8064
-3.7563,1.4643
0.8873,1.2922
0.6494,1.2194
0.3995,0.0425
-3.7632,1.4562
0.5854,-0.3233
-3.1041,0.3798
0.6446,0.1534
-3.355,1.3226
0.0418,-0.0625
-0.3182,-0.0794
-0.0851,0.0558
-4.5846,0.3373
-0.0597,-0.1077
-2.1746,-0.7463
0.7242,1.0021
-2.8492,-0.6395
-4.3272,0.3979
-4.3471,1.8516
-0.2597,-0.0964
-4.0722,0.264
-2.7385,-0.856
0.0346,0.2446
-1.1642,-0.3142
1.1019,1.0545
-0.0276,1.3678
1.6525,1.4436
1.3305,1.3573
-1.2422,-0.1796
-3.6985,0.8951
-3.8531,0.1316
1.0614,0.8655
-4.2809,0.4399
-3.4604,1.1702
-3.4085,0.5271
1.1046,-0.3162
-0.298,-0.1632
3.5096,1.0289
-3.6232,0.9003
1.2687,0.5465
-3.8905,0.8486
-2.2841,0.8522
0.0863,1.3342
-2.6665,0.9897
0.7517,0.3418
0.2792,-0.0991
-4.996,2.3456
-3.0168,1.1025
0.4696,1.7405
-3.6219,2.6033
-4.2956,1.0733
-0.1141,0.1364
-4.1085,1.0462
1.3462,1.491
1.192,2.2475
-0.0007,1.3528
0.7077,1.5394
0.3083,0.1165
-2.8315,1.2114
-4.128,1.6274
1.0832,0.2354
-0.5309,-0.0092
-4.7104,0.5784
2.0589,0.589
0.8463,1.5146
1.637,0.2891
0.4752,0.5894
1.3964,0.33
-3.8672,2.1918
-3.9806,0.7021
1.453,0.1621
-2.3008,-0.5066
-3.3064,0.8693
1.2443,0.6229
-3.5499,1.4118
1.0264,0.8095
0.9114,1.6791
-4.5116,-0.1492
-5.038,0.0834
0.6249,0.5581
-0.6976,-0.3043
2.3119,0.4619
0.1597,0.0506
1.3372,0.3953
-0.0024,0.0051
0.7639,1.0016
-3.2851,1.4961
-0.6287,-0.1719
0.6291,0.188
-0.1912,0.1238
1.4016,1.4432
0.7229,0.6241
-1.971,-0.4242
-0.8936,-0.3039
1.6614,0.5818
-4.5524,1.0009
-0.1936,0.0757
-0.6553,-0.1726
-2.8906,1.4536
0.7094,0.322
-1.7383,-0.1834
-4.5599,0.8459
0.8028,1.3984
1.2977,1.3462
-3.018,1.2351
-5.1847,1.5105
-2.1656,0.4768
2.6388,0.681
1.3426,1.6434
0.5866,0.6711
-3.2991,1.418
-4.8819,1.02
-4.7002,2.1718
1.6462,0.8651
-4.3576,1.5423
-3.8549,1.2154
-3.9728,1.4386
0.1656,0.07
1.7512,0.3132
1.6364,0.4839
1.0865,1.1401
-3.945,-0.9569
-1.6398,-0.5185
0.4749,0.6439
2.1143,1.2488
-3.1112,0.5031
2.3249,0.5561
-3.5743,1.7805
-1.3681,-0.4083
-3.3795,0.8095
-3.7267,2.112
-3.9311,1.267
-3.37,2.2616
1.0613,1.303
0.5538,0.9046
-4.5295,1.2111
-3.1531,0.0157
1.5455,1.0484
0.9736,2.1757
-2.0639,-0.4168
-5.1587,1.1076
-4.6777,1.3339
3.1437,0.7832
-4.5337,-0.0129
-2.8798,0.8678
-3.6735,0.9339
-4.2922,0.2318
0.9216,1.8404
0.34,0.7574
-2.2912,-0.7274
-2.7577,0.7248
-4.7037,1.071
3.3042,0.8948
0.3961,-0.286
-3.6034,1.1024
-4.9553,0.9847
0.2161,0.416
0.5318,1.8724
-0.3785,-0.1458
2.1131,1.8494
1.1724,0.9983
-1.373,-0.3046
-5.1091,1.5911
-3.9868,0.5844
1.7954,0.7948
1.5025,2.1765
-4.2023,-0.399
1.1477,0.4492
-0.2635,-0.1567
-4.2409,0.8231
0.2524,0.0117
-1.2707,-0.2576
-4.4501,1.1051
0.4521,0.8929
-5.0126,-0.1079
1.064,1.9114
-0.2261,-0.2287
4.6909,1.0556
-3.866,1.6164
-0.4069,-0.0588
-4.0431,-0.0029
1.4523,0.4671
-4.9611,0.2526
-4.2886,0.7176
-0.1877,0.0341
0.7539,1.8293
-4.7284,0.7791
-4.7766,0.6167
-2.3754,1.082
0.0955,0.0536
-0.5398,-0.1212
0.1503,-0.017
-1.8749,-0.5132
0.5944,0.082
0.7867,0.3481
-0.7447,-0.1243
1.6496,0.9102
1.6447,0.5096
0.3354,1.141
-4.5068,0.2163
-3.9807,2.5624
-0.2573,-0.1556
-4.2544,1.5453
-4.2785,1.5478
-4.5186,0.5742
-3.7766,1.2151
-4.0596,0.605
-0.1324,0.0707
0.0746,1.5173
1.8543,0.4896
-3.7686,0.8983
1.4689,0.5826
-4.703,0.3013
-3.0927,1.4315
-4.5707,2.2608
1.1446,0.4166
0.553,1.6074
1.3,0.1409
0.284,1.2102
-1.1722,-0.1955
0.9325,1.5387
0.4389,1.2291
1.2669,1.6134
1.1775,1.5056
-2.7816,0.7946
-5.3247,0.8755
-4.8426,1.2919
-3.4046,0.4126
-5.258,0.4384
-3.0502,-0.7228
1.4702,2.1408
0.7313,0.8808
-1.0031,-0.0954
0.8184,1.5938
-3.2274,1.2804
2.1845,1.2867
-5.4848,-0.2872
-1.4109,-0.2895
-3.0453,-0.68
3.2471,0.8501
1.3075,0.7845
-3.5257,1.915
-4.6954,2.4295
-0.3098,-0.0467
-4.0338,0.5743
2.8406,0.65
0.2785,1.2497
-2.7671,1.5279
-0.5184,-0.0002
-0.4549,-0.2013
-2.874,0.6069
-3.7075,0.1318
-4.7819,0.9753
-2.0992,-0.6079
2.1416,0.5346
2.3615,0.5331
0.6927,0.0958
-4.3701,0.9244
0.6888,0.068
-3.4962,0.8261
-0.4122,0.3969
-0.0582,-0.052
0.8937,0.4656
-0.3982,-0.2033
-3.3467,-0.6542
1.976,0.8731
1.75,0.3346
-4.3141,-0.2209
1.3065,1.7885
-0.3883,0.4945
-4.1286,1.5772
0.8937,0.7723
0.9581,1.1501
-1.9176,-0.4244
-3.4181,1.3416
0.6968,-0.211
-2.1236,0.8594
3.7841,0.8574
1.9626,1.1248
1.8921,1.0257
-3.8512,2.0829
1.156,0.3425
-4.0275,0.3357
-0.7708,-0.2882
0.2526,0.2973
1.3217,0.4363
-4.5276,1.0964
-0.1257,-0.2992
0.0328,0.0179
0.8193,1.3222
-0.3036,0.0216
-5.1792,1.5646
0.747,0.3249
-4.9556,2.363
-4.2528,1.4263
0.8392,0.702
1.7448,0.9065
1.6621,0.6548
-4.6575,-1.1902
-4.0999,0.1407
-1.9617,-0.2033
1.0796,0.2373
-4.7973,0.1499
-0.3488,-0.2315
-3.8869,2.0944
-1.5001,-0.4849
1.5405,0.0965
-1.4602,-0.3213
-0.5882,-0.0428
1.3427,0.6738
-4.3285,1.613
-3.0729,0.8795
0.2933,-0.0464
-3.2726,1.3354
0.7185,0.1161
1.6133,0.7495
0.8958,1.5389
0.7279,0.405
0.6958,-0.2065
-2.6233,0.8626
-3.4575,1.303
3.6276,0.7563
-0.0445,-0.0603
-4.2337,0.9859
1.6603,0.3698
1.0759,1.4758
1.092,1.4165
-2.8674,0.4229
1.7819,1.0771
0.324,0.4277
0.4707,0.0239
1.2483,0.8804
2.6231,0.6912
-4.919,1.9904
1.3901,2.0926
-4.7716,0.9828
-2.8014,0.4455
-0.5215,-0.3241
-0.6646,-0.0911
-5.2112,1.4121
0.6888,0.83
1.2801,1.0967
2.1767,0.9567
0.8432,0.0855
-0.0758,-0.219
1.4222,1.5575
-1.1039,-0.2149
0.8869,0.2945
1.7289,0.5007
2.0782,0.5293
-3.0266,-0.1489
1.0133,1.3261
0.931,1.2975
0.4275,0.3295
-3.4222,0.7912
1.3972,0.7955
0.6057,0.0659
-4.3018,1.4009
-1.452,-0.3729
-5.1469,-0.2435
1.907,2.0239
-0.0108,0.7003
1.4899,1.0014
0.0742,0.7589
-2.6933,1.5302
0.7149,1.7638
0.1632,1.2239
0.6447,0.1165
-1.869,-0.4774
1.304,0.6267
2.0284,0.5392
1.1243,1.3501
1.2737,0.4331
-2.9071,0.3418
-3.8553,1.3717
1.4192,1.313
-3.0189,1.1109
-3.2587,0.2842
-2.414,-0.4632
-3.7101,0.6449
-3.8839,1.9304
1.1139,0.1521
0.3209,0.2691
-3.8885,-0.371
1.5356,0.7158
-3.3103,1.5368
-5.1784,-1.1792
1.6422,0.568
0.7363,0.267
-3.1106,-0.7773
-1.802,-0.6544
-3.3844,1.4448
-0.4413,-0.0762
1.39,0.7815
0.3947,0.0772
1.5654,-0.2031
-2.4724,-0.8087
0.9228,1.2733
-1.8359,-0.5446
-1.5113,-0.1875
-3.6021,0.767
-3.6261,1.2225
-3.823,0.7144
-4.7319,0.2406
0.8671,1.2546
0.2989,0.1363
-4.5877,0.0422
1.7756,1.9089
-4.7555,0.92
-2.0845,-0.453
0.0389,0.9773
0.4668,0.9185
0.978,0.9495
0.716,0.8779
-3.6783,1.196
0.5393,0.0359
1.0487,0.2113
-5.1077,2.5705
0.3925,1.7503
-3.0512,0.7213
-4.3846,0.231
-0.9788,-0.2824
-4.8187,-1.0682
-0.4487,-0.1
1.4932,0.8721
-4.4485,0.206
0.4093,0.1763
1.8354,0.3166
-4.0735,1.9572
-2.8247,-0.7419
-2.5619,-0.7314
-4.7732,0.9783
1.177,0.3407
-4.0316,1.0554
0.9658,0.7623
0.7399,1.0228
-0.2713,-0.1332
-2.2315,2.2389
1.4228,1.0934
0.9506,0.7122
0.6682,0.1353
-0.5139,-0.0822
-1.8582,-0.4768
1.5193,1.7644
-3.7173,2.3557
1.0966,0.3113
0.1103,-0.0965
-0.6494,-0.1385
0.133,-0.0488
-0.7832,-0.2509
-3.9868,0.9426
0.0834,1.5572
1.1244,1.4555
0.1002,-0.0579
1.2998,0.2688
0.6733,0.0161
0.9671,1.3135
-3.7182,-0.2431
0.685,1.1647
-2.3517,-0.4808
0.6852,0.1688
1.3572,1.6985
-0.4233,0.171
-3.8234,0.7264
1.4493,0.1944
-4.6271,1.3838
-4.7302,0.4
-4.5874,1.6931
-4.7042,0.4249
1.6565,0.3435
-3.8443,0.9381
-4.112,0.4176
-3.7153,1.8412
-3.2685,1.4193
-0.886,-0.1432
-2.6261,-0.5179
-2.9347,-0.6092
0.5375,0.7115
1.5224,0.2977
-0.6446,-0.1632
-3.5258,1.0363
-2.7235,-0.7033
0.2664,0.0992
-3.145,0.865
0.6027,0.0534
1.0515,0.7036
0.5361,0.106
0.1777,1.1863
1.0546,0.2961
0.0282,1.3436
-0.1229,-0.1318
-4.6467,1.9885
-0.3541,-0.141
-1.2028,-0.3501
-3.0046,1.3195
-3.9877,1.2265
1.2599,0.8739
-3.5185,1.0349
-0.8701,1.3867
-4.5577,2.0836
-0.4877,-0.1105
2.2312,0.6147
-4.0209,0.9173
1.1955,1.0749
-1.5282,-0.2737
1.648,0.5148
-4.4089,1.2346
0.5577,0.593
-1.1218,-0.0688
1.2055,0.8659
0.8459,1.1761
-1.8041,-0.4944
0.1601,0.0575
0.4616,1.8017
0.7992,0.4723
-5.9615,0.1681
-3.6807,0.7497
1.6483,0.0354
-3.3887,1.8398
1.9331,1.368
-2.9606,-0.4867
1.6867,0.9887
0.6782,1.7259
0.088,0.8701
1.084,0.7936
0.4048,0.1897
-3.687,0.5687
-4.2448,2.4164
1.5942,1.9759
-3.7917,1.0308
1.5796,1.8536
-4.6935,0.2981
-3.3863,-0.2788
1.2981,0.601
-0.086,-0.0402
-3.328,0.7085
-1.2945,-0.2754
-3.5771,-0.1407
-1.1067,-0.3461
0.5779,0.0428
1.0671,0.5946
-0.1482,1.3981
-4.5288,0.1592
-0.1669,-0.0673
-1.5146,-0.3838
-0.4241,-0.1839
-3.6202,1.5012
1.4077,0.7457
0.8028,0.2536
-2.2413,-0.5206
-3.5338,-0.7742
0.853,0.5328
-4.4529,1.1199
3.8095,0.7985
-4.2275,0.5021
0.7061,1.3953
0.9699,1.259
-3.9527,0.6759
4.0473,0.9559
-3.1196,-0.4606
-5.1233,2.0211
-3.9719,0.7706
1.5621,1.4622
0.3013,0.2329
-5.0369,0.1092
-2.6639,-0.6308
0.3786,1.085
-0.6712,-0.1389
1.2334,0.7963
-3.0564,1.6354
-2.4802,1.4635
0.2222,0.9442
-3.9212,0.5411
-3.987,1.738
1.1514,2.3714
-3.2621,1.6656
-1.6398,-0.4316
0.2021,0.7867
1.3604,0.992
1.7816,0.3693
0.8606,1.4374
0.0541,0.0802
-1.6796,-0.3848
1.194,0.1784
-5.0125,0.6834
1.2448,0.022
-3.69,1.1529
0.4833,0.6942
-2.0071,-0.4212
-4.2591,0.3285
-0.7894,-0.1054
0.6669,0.8965
-1.664,-0.3398
0.2658,0.0973
1.298,1.6073
-2.8232,-0.6532
-3.6121,0.5309
-2.4953,0.9368
-3.6774,0.7193
0.2077,1.2995
0.2815,1.8918
1.8989,0.5381
-3.6871,1.074
-5.7063,1.7804
-1.2065,-0.2563
0.3595,-0.0419
2.4723,0.5673
0.3778,0.3323
-4.2325,0.495
-4.9102,0.4373
-4.0512,0.0918
-4.3506,-1.1315
-1.7882,-0.37
-1.6883,-0.4253
0.9219,0.8863
0.4476,1.5532
0.8758,0.662
0.8271,1.4271
-2.2581,2.1872
1.7825,1.0629
-4.6838,0.5873
0.4292,0.1928
2.9625,0.6686
-4.4757,0.605
0.8871,0.3786
-3.9387,1.6571
1.5948,0.4118
-5.0163,1.2675
-3.7909,1.6375
1.4253,1.2537
-4.1449,0.5253
-4.4288,0.424
-5.1472,0.4867
-3.8495,1.0681
-1.897,-0.3865
2.4396,0.5465
0.7464,0.1213
-3.4878,0.9542
0.4372,1.1642
1.4363,0.9767
1.0307,0.5084
-5.4805,1.9838
-3.641,-0.7789
-4.0422,1.1947
-3.5636,1.6235
-3.8243,1.7383
-0.4937,-0.0465
0.3341,0.1515
2.9127,0.6922
0.123,0.0707
0.9452,0.7591
0.2617,0.6959
0.97,0.4938
4.1012,1.0153
-3.9822,1.4273
1.1822,1.6204
0.1648,1.3553
1.2426,1.3026
-5.2063,2.2583
-3.9781,0.9355
1.6486,1.9434
0.454,0.2361
0.4436,1.533
1.7067,-0.3831
2.0265,1.8486
0.5214,1.2816
0.642,1.3402
-3.4722,1.7457
-0.1722,-0.1733
0.564,0.8697
-0.3059,-0.1898
1.4063,0.9809
-2.8199,-0.1536
-1.5517,-0.1705
-3.8273,2.0682
-2.8579,1.2644
-1.9858,-0.4633
-3.5071,-0.047
0.6752,1.0549
-3.807,0.5041
1.4,0.2522
1.6951,0.3664
1.8322,0.4445
0.3649,0.6946
0.1586,0.8158
-3.8312,1.7894
1.1553,1.6241
1.2464,1.2886
-4.4573,1.055
-0.2117,0.4095
0.9716,1.3985
0.4745,0.0653
-3.3608,2.5479
0.3869,0.3097
-2.6207,-0.531
0.8072,0.7069
0.1178,1.6063
-0.1184,-0.0309
0.8365,1.4425
-3.9733,1.3589
-3.4275,1.1667
-4.0233,-0.0716
-0.8675,-0.1654
-0.3613,-0.091
-3.4171,1.2289
0.9964,1.8196
-4.3724,0.3306
-4.2105,0.5376
1.0603,0.427
-0.7443,-0.0604
0.3426,0.3443
1.9342,1.5304
2.5169,0.3999
-4.5462,1.1898
-3.7194,0.9932
0.2725,0.9516
1.4957,0.9653
-0.4766,-0.068
-0.683,-0.1785
0.6429,0.1358
-0.984,-0.1445
1.1337,-0.2944
-0.6112,-0.0766
1.6137,0.3466
0.7567,1.2604
0.2415,0.0197
-1.6614,-0.5777
3.9774,0.9313
-3.4873,0.7373
-4.4375,0.7267
-1.3625,-0.3477
-0.556,1.0584
1.0834,0.4854
0.4185,0.0456
0.6632,-0.0396
-4.8022,1.0329
0.4517,0.1514
1.403,0.4155
0.0883,0.1115
1.0436,0.8765
-3.3276,1.1581
-3.8564,1.8131
-4.1143,0.9395
0.8317,0.2918
0.9411,0.468
2.9233,0.5358
1.4963,0.3728
0.6803,-0.0163
-3.8493,0.2955
0.9145,0.2147
2.0342,1.4278
-4.2103,0.7515
2.8587,0.7733
-4.5987,1.8801
-0.0894,0.0386
-1.5108,-0.3797
0.4601,1.2892
-0.5536,-0.0454
-3.7054,1.1726
-2.0579,-0.3397
1.3828,1.204
-5.1384,0.9056
-5.2582,0.2556
-3.3219,0.4888
0.5565,0.9648
0.7112,1.8382
-3.6215,-0.2727
0.6043,0.319
-2.3427,-0.5821
-2.7343,1.3056
-4.011,0.6558
-3.7276,1.8197
-4.67,1.7098
1.3944,0.4336
0.3303,0.0863
-2.846,-0.085
1.6321,0.662
0.7623,2.3526
0.9732,1.1561
1.0694,0.6716
1.5404,1.5348
-5.281,0.5129
1.9115,0.5089
0.3924,0.3836
0.5672,0.0891
-3.0287,-0.7321
-4.5697,-0.0144
1.1811,0.2087
-3.8944,0.8212
0.1309,0.0563
-3.9614,1.2093
-4.5477,1.4376
-4.7082,1.0595
0.9618,0.052
-3.3804,2.0316
-1.7285,-0.4294
-1.5092,-0.2789
-3.731,1.7068
-4.3179,1.0602
1.6905,0.2239
-4.2371,2.4243
-4.1402,-0.1998
